Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss
166600,13,1476,1891.9230769230771,210.31846153846988,41.769230769230774,36.153846153846146,258.0769230769231,178.23076923076923,95.6153846153846,121.23076923076924
166650,13,1476,1941.9230769230771,208.78000000000856,41.769230769230774,36.153846153846146,258.0769230769231,178.23076923076923,95.6153846153846,121.23076923076924
166700,13,1476,1991.9230769230771,185.08769230770105,41.769230769230774,36.153846153846146,258.0769230769231,178.23076923076923,95.6153846153846,121.23076923076924
166750,13,1476,2041.9230769230771,170.62615384616285,41.769230769230774,36.153846153846146,258.0769230769231,178.23076923076923,95.6153846153846,121.23076923076924
166800,11,1478,1770.6363636363635,195.40272727274157,42.63636363636363,34.90909090909091,256.8181818181818,178.72727272727272,97.0,120.8181818181818
166850,11,1478,1820.6363636363642,201.17545454546902,42.63636363636363,34.90909090909091,256.8181818181818,178.72727272727272,97.0,120.8181818181818
166900,10,1479,1761.6,203.56300000001357,42.7,34.7,251.0,178.7,98.3,120.2
166950,20,1479,912.1,315.19100000000697,42.75,34.7,252.45,174.95,97.7,119.9
167000,19,1480,957.0,302.3989473684287,43.05263157894736,34.421052631578945,251.15789473684208,174.73684210526315,98.57894736842104,119.7894736842105
167050,19,1480,1007.0,310.7147368421131,43.05263157894736,34.421052631578945,251.15789473684208,174.73684210526315,98.57894736842104,119.7894736842105
167100,17,1482,985.7647058823527,320.2988235294211,41.882352941176464,34.23529411764706,253.05882352941174,174.2352941176471,98.29411764705885,118.52941176470587
167150,16,1483,1024.6875,341.3212500000096,41.8125,34.625,253.5625,173.9375,97.3125,118.875
167200,16,1483,1074.6875,315.6337500000096,41.8125,34.625,253.5625,173.9375,97.3125,118.875
167250,16,1483,1124.6875,288.6962500000098,41.8125,34.625,253.5625,173.9375,97.3125,118.875
167300,16,1483,1174.6875,266.75875000000985,41.8125,34.625,253.5625,173.9375,97.3125,118.875
167350,15,1484,1278.8666666666666,282.6220000000108,41.4,34.53333333333333,253.6,172.73333333333332,97.06666666666666,118.2
167400,15,1484,1328.8666666666666,260.8553333333441,41.4,34.53333333333333,253.6,172.73333333333332,97.06666666666666,118.2
167450,14,1485,1440.857142857143,256.8021428571543,41.57142857142857,34.357142857142854,253.64285714285717,172.28571428571428,97.21428571428572,118.14285714285714
167500,14,1485,1490.857142857143,232.0164285714401,41.57142857142857,34.357142857142854,253.64285714285717,172.28571428571428,97.21428571428572,118.14285714285714
167550,13,1486,1535.3846153846155,277.05923076924176,41.846153846153854,34.46153846153846,253.6923076923077,171.76923076923075,99.07692307692308,118.46153846153848
167600,12,1487,1662.25,294.8708333333445,42.16666666666666,34.583333333333336,253.75,171.16666666666666,99.91666666666669,118.83333333333331
167650,12,1487,1712.25,291.787500000011,42.16666666666666,34.583333333333336,253.75,171.16666666666666,99.91666666666669,118.83333333333331
167700,12,1487,1762.25,277.37083333334425,42.16666666666666,34.583333333333336,253.75,171.16666666666666,99.91666666666669,118.83333333333331
167750,12,1487,1812.25,257.95416666667757,42.16666666666666,34.583333333333336,253.75,171.16666666666666,99.91666666666669,118.83333333333331
167800,11,1488,1862.2727272727273,295.6600000000105,42.27272727272727,34.36363636363637,253.8181818181818,170.45454545454547,98.9090909090909,118.63636363636364
167850,11,1488,1912.2727272727273,308.3418181818289,42.27272727272727,34.36363636363637,253.8181818181818,170.45454545454547,98.9090909090909,118.63636363636364
167900,11,1488,1962.2727272727273,287.20545454546533,42.27272727272727,34.36363636363637,253.8181818181818,170.45454545454547,98.9090909090909,118.63636363636364
167950,21,1488,1060.2857142857142,336.96666666667215,41.52380952380953,33.95238095238095,255.33333333333331,169.19047619047618,101.0,117.42857142857143
168000,20,1489,1112.65,327.6610000000068,41.55,33.8,255.45,170.7,100.5,117.5
168050,20,1489,1162.65,322.9840000000054,41.55,33.8,255.45,170.7,100.5,117.5
168100,19,1490,952.2105263157896,316.83578947368494,41.21052631578947,33.68421052631579,255.578947368421,170.26315789473685,100.47368421052632,117.0
168150,18,1491,990.6666666666665,309.16666666666805,41.444444444444436,33.333333333333336,256.72222222222223,169.77777777777774,101.55555555555556,116.94444444444444
168200,17,1492,1027.5294117647059,297.6335294117667,40.76470588235294,33.176470588235304,259.0588235294117,169.2352941176471,102.94117647058823,116.23529411764706
168250,17,1492,1077.5294117647059,272.4570588235315,40.76470588235294,33.176470588235304,259.0588235294117,169.2352941176471,102.94117647058823,116.23529411764706
168300,15,1494,1229.5333333333333,286.1593333333358,41.2,32.73333333333333,261.4,167.73333333333332,103.86666666666666,116.26666666666668
168350,15,1494,1279.5333333333333,262.6926666666691,41.2,32.73333333333333,261.4,167.73333333333332,103.86666666666666,116.26666666666668
168400,12,1497,1379.333333333333,327.43916666666763,39.0,32.166666666666664,257.5833333333333,173.16666666666663,103.75,113.83333333333331
168450,12,1497,1429.333333333333,345.52250000000083,39.0,32.166666666666664,257.5833333333333,173.16666666666663,103.75,113.83333333333331
168500,11,1498,1562.7272727272727,365.79454545454604,38.18181818181818,31.818181818181817,258.0,172.63636363636363,101.9090909090909,112.63636363636364
168550,11,1498,1612.7272727272727,389.97090909090906,38.18181818181818,31.818181818181817,258.0,172.63636363636363,101.9090909090909,112.63636363636364
168600,10,1499,1762.6,421.2160000000002,37.9,31.5,258.5,176.0,101.0,112.5
168650,10,1499,1812.6,419.734,37.9,31.5,258.5,176.0,101.0,112.5
168700,10,1499,1862.6,425.85,37.9,31.5,258.5,176.0,101.0,112.5
168750,10,1499,1912.6,418.73000000000013,37.9,31.5,258.5,176.0,101.0,112.5
168800,10,1499,1962.6,412.48000000000036,37.9,31.5,258.5,176.0,101.0,112.5
168850,10,1499,2012.6,416.2300000000006,37.9,31.5,258.5,176.0,101.0,112.5
168900,10,1499,2062.6,419.2460000000008,37.9,31.5,258.5,176.0,101.0,112.5
168950,20,1499,1063.1,383.9525000000003,37.2,31.85,260.25,176.0,101.6,112.25
169000,20,1499,1113.1,352.8275000000003,37.2,31.85,260.25,176.0,101.6,112.25
169050,19,1500,1113.0526315789473,364.19684210526293,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169100,19,1500,1163.0526315789473,356.7231578947364,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169150,19,1500,1213.0526315789473,333.2494736842098,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169200,19,1500,1263.0526315789473,303.4599999999993,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169250,19,1500,1313.0526315789473,278.9336842105256,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169300,19,1500,1363.0526315789473,250.19684210526242,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169350,19,1500,1413.052631578947,225.6705263157887,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169400,19,1500,1463.052631578947,199.0389473684203,36.89473684210526,32.05263157894737,261.0526315789473,175.84210526315792,101.52631578947368,112.2105263157895
169450,18,1501,1235.4444444444443,191.79777777777662,36.833333333333336,31.777777777777782,261.5,175.66666666666663,101.88888888888887,111.88888888888887
169500,16,1503,1125.875,207.993749999999,36.6875,32.1875,262.5625,175.25,102.375,112.1875
169550,15,1504,1213.3333333333333,228.8293333333322,37.0,32.13333333333333,263.2,175.2,101.8,112.46666666666668
169600,15,1504,1263.3333333333333,219.79599999999883,37.0,32.13333333333333,263.2,175.2,101.8,112.46666666666668
169650,15,1504,1313.3333333333333,204.8959999999987,37.0,32.13333333333333,263.2,175.2,101.8,112.46666666666668
169700,13,1506,1378.6923076923074,235.53615384615003,37.769230769230774,32.53846153846154,265.38461538461536,174.61538461538458,102.23076923076924,113.76923076923076
169750,13,1506,1428.6923076923074,221.72846153845765,37.769230769230774,32.53846153846154,265.38461538461536,174.61538461538458,102.23076923076924,113.76923076923076
169800,12,1507,1529.75,232.69333333332898,37.583333333333336,32.5,260.5,176.5,101.5,113.33333333333331
169850,11,1508,1458.6363636363635,251.10181818181283,37.54545454545455,32.63636363636363,261.1818181818182,176.27272727272728,101.54545454545456,113.45454545454544
169900,11,1508,1508.6363636363635,241.84545454544903,37.54545454545455,32.63636363636363,261.1818181818182,176.27272727272728,101.54545454545456,113.45454545454544
169950,22,1508,786.4090909090909,301.9972727272699,37.54545454545455,32.72727272727273,253.3636363636364,177.04545454545453,101.3181818181818,112.95454545454544
170000,20,1510,763.6,330.286499999997,37.5,33.05,249.85,178.2,100.9,113.05
170050,20,1510,813.6,332.14149999999705,37.5,33.05,249.85,178.2,100.9,113.05
170100,20,1510,863.6,304.6164999999972,37.5,33.05,249.85,178.2,100.9,113.05
170150,19,1511,845.1052631578948,294.38789473684034,37.31578947368421,33.31578947368421,250.10526315789474,178.15789473684208,100.7894736842105,113.15789473684212
170200,18,1512,708.0,285.60722222221983,37.27777777777778,33.333333333333336,249.94444444444446,178.27777777777774,100.22222222222223,113.11111111111113
170250,18,1512,758.0,262.38499999999783,37.27777777777778,33.333333333333336,249.94444444444446,178.27777777777774,100.22222222222223,113.11111111111113
170300,18,1512,808.0,235.8294444444425,37.27777777777778,33.333333333333336,249.94444444444446,178.27777777777774,100.22222222222223,113.11111111111113
170350,16,1514,851.125,247.02562499999766,37.75,33.1875,247.9375,175.5,100.875,112.9375
170400,15,1515,863.4666666666667,251.00399999999848,37.53333333333333,33.53333333333333,248.13333333333333,175.26666666666668,99.53333333333332,113.06666666666666
170450,15,1515,913.4666666666667,244.0706666666651,37.53333333333333,33.53333333333333,248.13333333333333,175.26666666666668,99.53333333333332,113.06666666666666
170500,15,1515,963.4666666666667,227.53733333333162,37.53333333333333,33.53333333333333,248.13333333333333,175.26666666666668,99.53333333333332,113.06666666666666
170550,14,1516,1042.142857142857,255.28857142856967,37.5,33.285714285714285,247.78571428571428,175.0,98.64285714285714,112.71428571428572
170600,13,1517,1125.076923076923,266.1315384615358,37.46153846153846,33.46153846153846,249.9230769230769,174.6923076923077,98.46153846153848,113.0
170650,12,1518,1213.3333333333333,278.8299999999974,37.16666666666666,33.916666666666664,256.3333333333333,174.33333333333337,98.08333333333331,113.66666666666669
170700,12,1518,1263.3333333333333,288.32999999999737,37.16666666666666,33.916666666666664,256.3333333333333,174.33333333333337,98.08333333333331,113.66666666666669
170750,12,1518,1313.3333333333333,281.496666666664,37.16666666666666,33.916666666666664,256.3333333333333,174.33333333333337,98.08333333333331,113.66666666666669
170800,12,1518,1363.3333333333333,269.6633333333306,37.16666666666666,33.916666666666664,256.3333333333333,174.33333333333337,98.08333333333331,113.66666666666669
170850,12,1518,1413.333333333333,278.8299999999971,37.16666666666666,33.916666666666664,256.3333333333333,174.33333333333337,98.08333333333331,113.66666666666669
170900,12,1518,1463.333333333333,260.32999999999714,37.16666666666666,33.916666666666664,256.3333333333333,174.33333333333337,98.08333333333331,113.66666666666669
170950,23,1518,796.3913043478261,314.93999999999863,37.82608695652174,33.69565217391305,255.7391304347826,173.69565217391303,98.2608695652174,113.95652173913044
171000,23,1518,846.3913043478261,282.30956521738983,37.82608695652174,33.69565217391305,255.7391304347826,173.69565217391303,98.2608695652174,113.95652173913044
171050,22,1519,886.4090909090909,291.2077272727253,37.81818181818182,33.72727272727273,252.63636363636363,175.86363636363637,97.6818181818182,114.0
171100,21,1520,925.4285714285713,288.91476190475987,37.66666666666666,34.333333333333336,253.0,175.71428571428572,96.57142857142857,114.4761904761905
171150,20,1521,913.55,283.53249999999815,37.65,34.5,252.55,175.55,96.35,114.6
171200,19,1522,947.6842105263157,279.6384210526292,37.631578947368425,34.94736842105263,252.5263157894737,175.36842105263162,96.42105263157896,115.0
171250,19,1522,997.6842105263157,261.9278947368395,37.631578947368425,34.94736842105263,252.5263157894737,175.36842105263162,96.42105263157896,115.0
171300,17,1524,1069.3529411764703,264.35411764705583,37.588235294117645,35.0,250.94117647058826,174.17647058823533,95.64705882352942,114.70588235294115
171350,17,1524,1119.3529411764703,257.58941176470273,37.588235294117645,35.0,250.94117647058826,174.17647058823533,95.64705882352942,114.70588235294115
171400,17,1524,1169.3529411764705,233.17764705882027,37.588235294117645,35.0,250.94117647058826,174.17647058823533,95.64705882352942,114.70588235294115
171450,17,1524,1219.3529411764705,219.82470588234943,37.588235294117645,35.0,250.94117647058826,174.17647058823533,95.64705882352942,114.70588235294115
171500,17,1524,1269.3529411764705,203.17764705881996,37.588235294117645,35.0,250.94117647058826,174.17647058823533,95.64705882352942,114.70588235294115
171550,16,1525,1363.25,227.23374999999612,37.3125,35.125,246.375,177.1875,94.6875,114.5625
171600,16,1525,1413.25,201.20249999999592,37.3125,35.125,246.375,177.1875,94.6875,114.5625
171650,15,1526,1513.2666666666669,205.5586666666626,37.266666666666666,34.73333333333333,245.9333333333333,177.06666666666663,95.0,114.06666666666666
171700,14,1527,1548.928571428571,199.69285714285087,37.857142857142854,34.214285714285715,245.42857142857144,176.9285714285714,95.0,114.07142857142857
171750,13,1528,1659.3076923076926,208.29923076922358,37.846153846153854,34.0,249.3076923076923,176.76923076923077,95.0,114.15384615384615
171800,12,1529,1613.25,214.4891666666593,37.833333333333336,33.75,249.0,176.58333333333337,95.41666666666669,113.83333333333331
171850,11,1530,1731.3636363636365,221.2209090909012,37.81818181818182,34.0,247.8181818181818,176.36363636363637,95.27272727272728,114.0
171900,10,1531,1863.2,250.2349999999929,38.0,33.7,247.3,176.1,97.0,113.8
171950,20,1531,963.7,307.1594999999964,38.1,33.95,247.4,176.0,96.65,114.05
172000,20,1531,1013.7,281.13449999999614,38.1,33.95,247.4,176.0,96.65,114.05
172050,20,1531,1063.7,272.1094999999958,38.1,33.95,247.4,176.0,96.65,114.05
172100,20,1531,1113.7,243.08449999999576,38.1,33.95,247.4,176.0,96.65,114.05
172150,18,1533,1102.5,249.5138888888837,37.944444444444436,34.22222222222222,250.0,175.66666666666663,97.11111111111113,114.33333333333331
172200,18,1533,1152.5,226.79166666666137,37.944444444444436,34.22222222222222,250.0,175.66666666666663,97.11111111111113,114.33333333333331
172250,17,1534,1019.6470588235294,221.59117647058412,37.941176470588225,34.05882352941177,249.82352941176467,175.47058823529412,97.23529411764706,114.11764705882355
172300,16,1535,1051.0,221.1912499999953,37.75,34.9375,250.125,175.25,95.75,114.8125
172350,15,1536,1146.8666666666666,213.78133333332832,37.86666666666667,34.46666666666667,249.9333333333333,176.73333333333332,95.8,114.6
172400,14,1537,1249.357142857143,212.20428571428056,37.857142857142854,34.285714285714285,249.7142857142857,172.9285714285714,95.85714285714286,113.92857142857143
172450,14,1537,1299.357142857143,195.23999999999484,37.857142857142854,34.285714285714285,249.7142857142857,172.9285714285714,95.85714285714286,113.92857142857143
172500,12,1539,1313.8333333333333,238.1316666666636,38.0,34.333333333333336,247.0,175.91666666666663,97.41666666666669,114.25
172550,12,1539,1363.8333333333333,264.33999999999713,38.0,34.333333333333336,247.0,175.91666666666663,97.41666666666669,114.25
172600,12,1539,1413.833333333333,250.54833333333042,38.0,34.333333333333336,247.0,175.91666666666663,97.41666666666669,114.25
172650,12,1539,1463.833333333333,256.08999999999696,38.0,34.333333333333336,247.0,175.91666666666663,97.41666666666669,114.25
172700,11,1540,1582.1818181818182,268.21272727272463,38.18181818181818,34.09090909090909,246.45454545454547,175.63636363636363,96.1818181818182,114.0909090909091
172750,11,1540,1632.1818181818182,272.6218181818153,38.18181818181818,34.09090909090909,246.45454545454547,175.63636363636363,96.1818181818182,114.0909090909091
172800,11,1540,1682.1818181818182,291.57636363636044,38.18181818181818,34.09090909090909,246.45454545454547,175.63636363636363,96.1818181818182,114.0909090909091
172850,11,1540,1732.1818181818182,290.89454545454214,38.18181818181818,34.09090909090909,246.45454545454547,175.63636363636363,96.1818181818182,114.0909090909091
172900,11,1540,1782.1818181818182,273.88545454545186,38.18181818181818,34.09090909090909,246.45454545454547,175.63636363636363,96.1818181818182,114.0909090909091
172950,20,1541,964.6,334.01299999999816,38.6,33.9,248.8,175.65,97.55,114.5
173000,20,1541,1014.6,303.76299999999776,38.6,33.9,248.8,175.65,97.55,114.5
173050,20,1541,1064.6,309.71299999999763,38.6,33.9,248.8,175.65,97.55,114.5
173100,20,1541,1114.6,279.46299999999735,38.6,33.9,248.8,175.65,97.55,114.5
173150,19,1542,1161.842105263158,282.5189473684185,38.473684210526315,34.31578947368421,248.578947368421,175.4736842105263,97.42105263157896,114.73684210526315
173200,19,1542,1211.842105263158,251.4663157894709,38.473684210526315,34.31578947368421,248.578947368421,175.4736842105263,97.42105263157896,114.73684210526315
173250,16,1545,1127.375,271.3587499999948,38.8125,33.8125,249.75,176.4375,98.9375,114.8125
173300,15,1546,965.0666666666667,288.61866666665867,38.86666666666667,34.0,247.8,176.26666666666668,99.2,114.86666666666666
173350,14,1547,986.4285714285713,292.8307142857052,38.92857142857143,33.714285714285715,246.5,176.64285714285714,98.35714285714286,114.57142857142857
173400,13,1548,1080.5384615384612,299.88076923075926,39.153846153846146,33.46153846153846,246.0,179.46153846153842,98.6153846153846,114.84615384615385
173450,10,1551,1315.7,400.34899999998595,39.7,33.0,246.7,177.6,100.2,114.8
173500,10,1551,1365.7,404.94899999998535,39.7,33.0,246.7,177.6,100.2,114.8
173550,10,1551,1415.7,436.3289999999855,39.7,33.0,246.7,177.6,100.2,114.8
173600,10,1551,1465.7,430.9289999999848,39.7,33.0,246.7,177.6,100.2,114.8
173650,10,1551,1515.7,423.5289999999839,39.7,33.0,246.7,177.6,100.2,114.8
173700,10,1551,1565.7,420.44199999998324,39.7,33.0,246.7,177.6,100.2,114.8
173750,10,1551,1615.7,422.4829999999823,39.7,33.0,246.7,177.6,100.2,114.8
173800,10,1551,1665.7,419.08299999998144,39.7,33.0,246.7,177.6,100.2,114.8
173850,10,1551,1715.7,413.68299999998055,39.7,33.0,246.7,177.6,100.2,114.8
173900,10,1551,1765.7,414.2829999999797,39.7,33.0,246.7,177.6,100.2,114.8
173950,18,1551,1016.3333333333335,402.7183333333217,40.333333333333336,32.5,254.0,178.72222222222226,103.38888888888887,115.72222222222223
174000,18,1551,1066.3333333333333,377.0794444444323,40.333333333333336,32.5,254.0,178.72222222222226,103.38888888888887,115.72222222222223
174050,17,1552,1057.6470588235297,407.85999999998637,40.470588235294116,32.23529411764706,257.2352941176471,178.70588235294116,104.17647058823529,115.88235294117645
174100,17,1552,1107.6470588235297,382.85999999998586,40.470588235294116,32.23529411764706,257.2352941176471,178.70588235294116,104.17647058823529,115.88235294117645
174150,16,1553,1153.75,398.80999999998664,40.3125,33.0,258.0,178.6875,105.0625,116.5625
174200,16,1553,1203.75,374.27874999998596,40.3125,33.0,258.0,178.6875,105.0625,116.5625
174250,15,1554,1249.4666666666667,379.01466666665067,40.266666666666666,33.666666666666664,258.3333333333333,178.66666666666663,105.4,117.2
174300,15,1554,1299.4666666666667,361.7479999999834,40.266666666666666,33.666666666666664,258.3333333333333,178.66666666666663,105.4,117.2
174350,14,1555,1416.2857142857142,363.39999999998133,39.857142857142854,33.42857142857143,260.85714285714283,177.0,106.14285714285714,116.57142857142857
174400,13,1556,1389.1538461538462,396.6923076922885,39.615384615384606,34.46153846153846,262.0769230769231,176.84615384615384,105.0,117.46153846153848
174450,13,1556,1439.1538461538462,384.1153846153647,39.615384615384606,34.46153846153846,262.0769230769231,176.84615384615384,105.0,117.46153846153848
174500,13,1556,1489.1538461538462,368.4615384615178,39.615384615384606,34.46153846153846,262.0769230769231,176.84615384615384,105.0,117.46153846153848
174550,13,1556,1539.1538461538462,383.5769230769017,39.615384615384606,34.46153846153846,262.0769230769231,176.84615384615384,105.0,117.46153846153848
174600,13,1556,1589.1538461538462,363.3076923076702,39.615384615384606,34.46153846153846,262.0769230769231,176.84615384615384,105.0,117.46153846153848
174650,12,1557,1716.416666666667,396.0591666666424,39.91666666666666,34.666666666666664,262.8333333333333,176.66666666666663,105.83333333333331,118.0
174700,12,1557,1766.416666666667,382.0591666666415,39.91666666666666,34.666666666666664,262.8333333333333,176.66666666666663,105.83333333333331,118.0
174750,12,1557,1816.416666666667,378.39249999997423,39.91666666666666,34.666666666666664,262.8333333333333,176.66666666666663,105.83333333333331,118.0
174800,11,1558,1956.909090909091,400.52818181816,39.27272727272727,36.0,264.45454545454544,176.45454545454547,107.27272727272728,118.8181818181818
174850,11,1558,2006.909090909091,400.3918181817954,39.27272727272727,36.0,264.45454545454544,176.45454545454547,107.27272727272728,118.8181818181818
174900,11,1558,2056.909090909091,388.255454545431,39.27272727272727,36.0,264.45454545454544,176.45454545454547,107.27272727272728,118.8181818181818
174950,22,1558,1061.9545454545455,369.29545454544234,38.5,35.81818181818182,256.8181818181818,176.45454545454547,107.27272727272728,117.1818181818182
175000,22,1558,1111.9545454545455,343.4318181818056,38.5,35.81818181818182,256.8181818181818,176.45454545454547,107.27272727272728,117.1818181818182
175050,22,1558,1161.9545454545455,328.2409090908965,38.5,35.81818181818182,256.8181818181818,176.45454545454547,107.27272727272728,117.1818181818182
175100,21,1559,1166.5238095238094,314.5309523809405,38.52380952380953,35.285714285714285,256.3809523809524,176.47619047619045,107.09523809523809,116.61904761904762
175150,20,1560,1216.45,305.2609999999868,38.45,35.15,255.9,176.75,106.9,116.4
175200,20,1560,1266.45,275.0609999999864,38.45,35.15,255.9,176.75,106.9,116.4
175250,18,1562,1371.7777777777776,275.64111111109526,38.388888888888886,35.666666666666664,255.5,176.94444444444446,107.05555555555556,116.83333333333331
175300,17,1563,1424.8235294117646,292.55823529410117,38.117647058823536,36.588235294117645,256.11764705882354,176.82352941176467,104.76470588235294,117.52941176470587
175350,17,1563,1474.8235294117646,272.6170588235126,38.117647058823536,36.588235294117645,256.11764705882354,176.82352941176467,104.76470588235294,117.52941176470587
175400,17,1563,1524.8235294117646,244.44058823527703,38.117647058823536,36.588235294117645,256.11764705882354,176.82352941176467,104.76470588235294,117.52941176470587
175450,16,1564,1640.6875,240.28062499998185,37.8125,37.625,256.8125,176.6875,102.1875,118.3125
175500,16,1564,1690.6875,213.62437499998157,37.8125,37.625,256.8125,176.6875,102.1875,118.3125
175550,16,1564,1740.6875,218.2181249999813,37.8125,37.625,256.8125,176.6875,102.1875,118.3125
175600,16,1564,1790.6875,194.06187499998114,37.8125,37.625,256.8125,176.6875,102.1875,118.3125
175650,15,1565,1915.7333333333331,187.7259999999797,37.93333333333333,37.93333333333333,258.06666666666666,176.53333333333333,103.8,118.86666666666666
175700,12,1568,2182.083333333333,221.460833333308,38.41666666666666,36.41666666666666,248.75,176.66666666666663,102.0,117.0
175750,12,1568,2232.083333333333,228.62749999997448,38.41666666666666,36.41666666666666,248.75,176.66666666666663,102.0,117.0
175800,10,1570,2165.5,262.2869999999783,37.7,36.2,249.6,177.0,101.8,116.2
175850,10,1570,2215.5,275.386999999978,37.7,36.2,249.6,177.0,101.8,116.2
175900,9,1571,2410.1111111111113,314.5377777777528,36.77777777777778,36.555555555555564,252.55555555555557,176.77777777777774,102.55555555555556,115.88888888888887
175950,18,1571,1238.388888888889,338.5199999999873,37.22222222222222,36.444444444444436,258.6666666666667,177.94444444444446,102.5,116.83333333333331
176000,18,1571,1288.388888888889,313.436666666654,37.22222222222222,36.444444444444436,258.6666666666667,177.94444444444446,102.5,116.83333333333331
176050,18,1571,1338.388888888889,307.24222222220925,37.22222222222222,36.444444444444436,258.6666666666667,177.94444444444446,102.5,116.83333333333331
176100,18,1571,1388.388888888889,279.936666666654,37.22222222222222,36.444444444444436,258.6666666666667,177.94444444444446,102.5,116.83333333333331
176150,17,1572,1451.235294117647,287.1247058823398,37.0,37.23529411764706,260.70588235294116,177.88235294117646,102.64705882352942,117.58823529411764
176200,17,1572,1501.235294117647,267.62470588233987,37.0,37.23529411764706,260.70588235294116,177.88235294117646,102.64705882352942,117.58823529411764
176250,17,1572,1551.235294117647,244.1247058823399,37.0,37.23529411764706,260.70588235294116,177.88235294117646,102.64705882352942,117.58823529411764
176300,16,1573,1678.375,248.86374999998608,36.9375,37.1875,262.0,176.6875,102.125,117.4375
176350,16,1573,1728.375,232.89499999998608,36.9375,37.1875,262.0,176.6875,102.125,117.4375
176400,15,1574,1799.0,231.48666666665304,37.4,37.13333333333333,261.73333333333335,177.06666666666663,101.53333333333332,117.86666666666666
176450,15,1574,1849.0,209.88666666665318,37.4,37.13333333333333,261.73333333333335,177.06666666666663,101.53333333333332,117.86666666666666
176500,14,1575,1780.071428571429,224.134999999988,37.5,37.42857142857143,262.5,176.9285714285714,103.21428571428572,118.35714285714286
176550,13,1576,1769.6153846153845,269.3723076922962,37.46153846153846,37.384615384615394,259.15384615384613,177.0,102.6153846153846,118.0
176600,12,1577,1915.416666666667,285.9008333333207,38.083333333333336,37.333333333333336,256.0833333333333,177.5,101.91666666666669,118.41666666666669
176650,11,1578,2079.090909090909,318.2609090908953,38.90909090909091,37.72727272727273,256.54545454545456,177.36363636363637,104.0909090909091,119.72727272727272
176700,11,1578,2129.090909090909,309.3063636363499,38.90909090909091,37.72727272727273,256.54545454545456,177.36363636363637,104.0909090909091,119.72727272727272
176750,11,1578,2179.090909090909,302.16999999998626,38.90909090909091,37.72727272727273,256.54545454545456,177.36363636363637,104.0909090909091,119.72727272727272
176800,11,1578,2229.090909090909,285.9427272727136,38.90909090909091,37.72727272727273,256.54545454545456,177.36363636363637,104.0909090909091,119.72727272727272
176850,11,1578,2279.090909090909,276.9881818181682,38.90909090909091,37.72727272727273,256.54545454545456,177.36363636363637,104.0909090909091,119.72727272727272
176900,11,1578,2329.090909090909,268.0336363636228,38.90909090909091,37.72727272727273,256.54545454545456,177.36363636363637,104.0909090909091,119.72727272727272
176950,18,1580,961.2777777777777,351.94722222222185,39.611111111111114,37.833333333333336,258.5,179.61111111111111,106.11111111111113,120.88888888888887
177000,18,1580,1011.2777777777777,325.9472222222217,39.611111111111114,37.833333333333336,258.5,179.61111111111111,106.11111111111113,120.88888888888887
177050,18,1580,1061.2777777777776,317.7249999999992,39.611111111111114,37.833333333333336,258.5,179.61111111111111,106.11111111111113,120.88888888888887
177100,17,1581,1049.2352941176468,323.6323529411762,39.70588235294117,37.8235294117647,259.58823529411757,179.82352941176467,105.82352941176471,121.05882352941177
177150,17,1581,1099.2352941176468,294.867647058823,39.70588235294117,37.8235294117647,259.58823529411757,179.82352941176467,105.82352941176471,121.05882352941177
177200,17,1581,1149.2352941176468,274.573529411764,39.70588235294117,37.8235294117647,259.58823529411757,179.82352941176467,105.82352941176471,121.05882352941177
177250,16,1582,1254.25,262.8618749999987,39.8125,37.25,259.5625,180.0625,105.5,120.625
177300,15,1583,1366.8,261.9359999999984,39.93333333333333,37.2,259.1333333333333,177.2,105.13333333333334,120.33333333333331
177350,13,1585,1339.4615384615386,294.8692307692255,40.0,37.46153846153846,261.76923076923083,177.15384615384616,105.07692307692308,120.92307692307692
177400,13,1585,1389.4615384615383,277.48461538461004,40.0,37.46153846153846,261.76923076923083,177.15384615384616,105.07692307692308,120.92307692307692
177450,13,1585,1439.4615384615383,270.2538461538406,40.0,37.46153846153846,261.76923076923083,177.15384615384616,105.07692307692308,120.92307692307692
177500,12,1586,1566.333333333333,275.7899999999942,39.91666666666666,37.41666666666666,261.4166666666667,177.25,104.66666666666669,120.75
177550,12,1586,1616.333333333333,300.414999999994,39.91666666666666,37.41666666666666,261.4166666666667,177.25,104.66666666666669,120.75
177600,12,1586,1666.333333333333,286.7066666666604,39.91666666666666,37.41666666666666,261.4166666666667,177.25,104.66666666666669,120.75
177650,11,1587,1806.909090909091,294.7109090909028,39.36363636363637,36.54545454545455,261.54545454545456,177.36363636363637,104.0909090909091,119.36363636363636
