Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
16450,18,99,2682.333333333333,157.34888888888912,14.0,5.611111111111112,212.38888888888889,80.3888888888889,32.388888888888886,76.27777777777777,8.11111111111111,"[9456, 8957, 4960, 4959, 2961, 2959, 2457, 1962, 1463, 1462, 1458, 1457, 962, 959, 464, 463, 463, 460]","[4, 5, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 8]"
16500,23,99,2140.5652173913045,150.8004347826091,13.91304347826087,5.608695652173912,213.69565217391303,80.95652173913044,31.91304347826087,76.08695652173913,8.130434782608695,"[9506, 9007, 5010, 5009, 3011, 3009, 2507, 2012, 1513, 1512, 1508, 1507, 1012, 1009, 514, 513, 513, 510, 14, 13, 8, 8, 8]","[4, 5, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 8, 12, 11, 6, 6, 6]"
16550,23,99,2190.5652173913045,147.37391304347892,13.91304347826087,5.608695652173912,213.69565217391303,80.95652173913044,31.91304347826087,76.08695652173913,8.130434782608695,"[9556, 9057, 5060, 5059, 3061, 3059, 2557, 2062, 1563, 1562, 1558, 1557, 1062, 1059, 564, 563, 563, 560, 64, 63, 58, 58, 58]","[4, 5, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 8, 12, 11, 6, 6, 6]"
16600,23,99,2240.5652173913045,148.8865217391311,13.91304347826087,5.608695652173912,213.69565217391303,80.95652173913044,31.91304347826087,76.08695652173913,8.130434782608695,"[9606, 9107, 5110, 5109, 3111, 3109, 2607, 2112, 1613, 1612, 1608, 1607, 1112, 1109, 614, 613, 613, 610, 114, 113, 108, 108, 108]","[4, 5, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 8, 12, 11, 6, 6, 6]"
16650,21,101,2326.714285714286,164.8990476190481,13.904761904761903,5.6190476190476195,213.6190476190476,82.19047619047619,32.09523809523809,76.28571428571429,8.04761904761905,"[9656, 9157, 5160, 5159, 3161, 2657, 2162, 1663, 1662, 1658, 1657, 1162, 1159, 664, 663, 660, 164, 163, 158, 158, 158]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 11, 6, 6, 6]"
16700,20,102,2484.9,158.9585000000007,13.9,5.6,213.05,83.0,31.8,76.1,7.9,"[9706, 9207, 5210, 5209, 3211, 2707, 2212, 1713, 1712, 1708, 1707, 1212, 1209, 714, 713, 710, 214, 208, 208, 208]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 6]"
16750,20,102,2534.9,167.35100000000074,13.9,5.6,213.05,83.0,31.8,76.1,7.9,"[9756, 9257, 5260, 5259, 3261, 2757, 2262, 1763, 1762, 1758, 1757, 1262, 1259, 764, 763, 760, 264, 258, 258, 258]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 6]"
16800,20,102,2584.9,163.19750000000073,13.9,5.6,213.05,83.0,31.8,76.1,7.9,"[9806, 9307, 5310, 5309, 3311, 2807, 2312, 1813, 1812, 1808, 1807, 1312, 1309, 814, 813, 810, 314, 308, 308, 308]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 6]"
16850,19,103,2754.736842105264,174.42789473684294,13.894736842105265,5.578947368421051,213.15789473684208,82.78947368421052,32.21052631578947,76.21052631578948,8.0,"[9856, 9357, 5360, 5359, 3361, 2857, 2362, 1863, 1862, 1858, 1857, 1362, 1359, 864, 863, 860, 364, 358, 358]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6]"
16900,19,103,2804.736842105264,175.36947368421116,13.894736842105265,5.578947368421051,213.15789473684208,82.78947368421052,32.21052631578947,76.21052631578948,8.0,"[9906, 9407, 5410, 5409, 3411, 2907, 2412, 1913, 1912, 1908, 1907, 1412, 1409, 914, 913, 910, 414, 408, 408]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6]"
16950,19,103,2854.736842105264,160.81157894736984,13.894736842105265,5.578947368421051,213.15789473684208,82.78947368421052,32.21052631578947,76.21052631578948,8.0,"[9956, 9457, 5460, 5459, 3461, 2957, 2462, 1963, 1962, 1958, 1957, 1462, 1459, 964, 963, 960, 464, 458, 458]","[4, 5, 8, 7, 9, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6]"
17000,21,105,2058.095238095238,172.95714285714382,14.047619047619047,5.6190476190476195,213.6190476190476,82.76190476190476,32.61904761904762,76.78571428571429,8.476190476190476,"[9507, 5510, 5509, 3511, 3007, 2512, 2012, 2008, 2007, 1512, 1509, 1014, 1013, 1010, 514, 508, 508, 15, 13, 11, 10]","[5, 8, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 13, 11, 9, 8]"
17050,21,105,2108.095238095238,176.97285714285798,14.047619047619047,5.6190476190476195,213.6190476190476,82.76190476190476,32.61904761904762,76.78571428571429,8.476190476190476,"[9557, 5560, 5559, 3561, 3057, 2562, 2062, 2058, 2057, 1562, 1559, 1064, 1063, 1060, 564, 558, 558, 65, 63, 61, 60]","[5, 8, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 13, 11, 9, 8]"
17100,21,105,2158.095238095238,171.89952380952462,14.047619047619047,5.6190476190476195,213.6190476190476,82.76190476190476,32.61904761904762,76.78571428571429,8.476190476190476,"[9607, 5610, 5609, 3611, 3107, 2612, 2112, 2108, 2107, 1612, 1609, 1114, 1113, 1110, 614, 608, 608, 115, 113, 111, 110]","[5, 8, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 13, 11, 9, 8]"
17150,21,105,2208.095238095238,158.57523809523875,14.047619047619047,5.6190476190476195,213.6190476190476,82.76190476190476,32.61904761904762,76.78571428571429,8.476190476190476,"[9657, 5660, 5659, 3661, 3157, 2662, 2162, 2158, 2157, 1662, 1659, 1164, 1163, 1160, 664, 658, 658, 165, 163, 161, 160]","[5, 8, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 13, 11, 9, 8]"
17200,21,105,2258.095238095238,148.37666666666743,14.047619047619047,5.6190476190476195,213.6190476190476,82.76190476190476,32.61904761904762,76.78571428571429,8.476190476190476,"[9707, 5710, 5709, 3711, 3207, 2712, 2212, 2208, 2207, 1712, 1709, 1214, 1213, 1210, 714, 708, 708, 215, 213, 211, 210]","[5, 8, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 13, 11, 9, 8]"
17250,21,105,2308.095238095238,131.95333333333423,14.047619047619047,5.6190476190476195,213.6190476190476,82.76190476190476,32.61904761904762,76.78571428571429,8.476190476190476,"[9757, 5760, 5759, 3761, 3257, 2762, 2262, 2258, 2257, 1762, 1759, 1264, 1263, 1260, 764, 758, 758, 265, 263, 261, 260]","[5, 8, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 8, 12, 6, 6, 13, 11, 9, 8]"
17300,19,107,2231.5789473684213,134.72526315789634,14.052631578947368,5.63157894736842,213.5263157894737,82.57894736842105,32.8421052631579,76.92105263157895,8.526315789473685,"[9807, 5809, 3811, 3307, 2812, 2312, 2308, 2307, 1812, 1809, 1314, 1313, 814, 808, 808, 315, 313, 311, 310]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 11, 12, 6, 6, 13, 11, 9, 8]"
17350,17,109,2448.3529411764707,148.53000000000185,14.0,5.647058823529411,215.11764705882354,83.58823529411767,31.529411764705888,76.41176470588233,8.117647058823529,"[9857, 5859, 3861, 3357, 2862, 2362, 2358, 2357, 1862, 1859, 1364, 864, 858, 858, 363, 361, 360]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 7, 12, 12, 6, 6, 11, 9, 8]"
17400,16,110,2535.1875,157.1387500000021,14.0,5.6875,215.375,82.875,32.125,76.75,8.1875,"[9907, 5909, 3911, 3407, 2912, 2412, 2408, 2407, 1912, 1414, 914, 908, 908, 413, 411, 410]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8]"
17450,16,110,2585.1875,163.17125000000192,14.0,5.6875,215.375,82.875,32.125,76.75,8.1875,"[9957, 5959, 3961, 3457, 2962, 2462, 2458, 2457, 1962, 1464, 964, 958, 958, 463, 461, 460]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8]"
17500,24,110,1761.083333333333,150.3641666666679,14.333333333333336,5.833333333333332,213.41666666666663,80.70833333333333,33.541666666666664,78.08333333333333,9.083333333333334,"[10007, 6009, 4011, 3507, 3012, 2512, 2508, 2507, 2012, 1514, 1014, 1008, 1008, 513, 511, 510, 15, 15, 14, 13, 13, 12, 11, 10]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8, 13, 13, 12, 11, 11, 10, 9, 8]"
17550,24,110,1811.083333333333,159.025416666668,14.333333333333336,5.833333333333332,213.41666666666663,80.70833333333333,33.541666666666664,78.08333333333333,9.083333333333334,"[10057, 6059, 4061, 3557, 3062, 2562, 2558, 2557, 2062, 1564, 1064, 1058, 1058, 563, 561, 560, 65, 65, 64, 63, 63, 62, 61, 60]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8, 13, 13, 12, 11, 11, 10, 9, 8]"
17600,24,110,1861.083333333333,145.29875000000138,14.333333333333336,5.833333333333332,213.41666666666663,80.70833333333333,33.541666666666664,78.08333333333333,9.083333333333334,"[10107, 6109, 4111, 3607, 3112, 2612, 2608, 2607, 2112, 1614, 1114, 1108, 1108, 613, 611, 610, 115, 115, 114, 113, 113, 112, 111, 110]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8, 13, 13, 12, 11, 11, 10, 9, 8]"
17650,24,110,1911.083333333333,133.53208333333473,14.333333333333336,5.833333333333332,213.41666666666663,80.70833333333333,33.541666666666664,78.08333333333333,9.083333333333334,"[10157, 6159, 4161, 3657, 3162, 2662, 2658, 2657, 2162, 1664, 1164, 1158, 1158, 663, 661, 660, 165, 165, 164, 163, 163, 162, 161, 160]","[5, 7, 9, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8, 13, 13, 12, 11, 11, 10, 9, 8]"
17700,23,111,1863.2608695652173,128.58217391304487,14.347826086956523,5.826086956521738,213.2173913043478,81.34782608695652,33.30434782608695,78.04347826086956,9.08695652173913,"[10207, 6209, 3707, 3212, 2712, 2708, 2707, 2212, 1714, 1214, 1208, 1208, 713, 711, 710, 215, 215, 214, 213, 213, 212, 211, 210]","[5, 7, 5, 10, 10, 6, 5, 10, 12, 12, 6, 6, 11, 9, 8, 13, 13, 12, 11, 11, 10, 9, 8]"
17750,21,113,1999.3809523809525,130.82904761904905,14.38095238095238,5.904761904761906,212.66666666666663,79.76190476190476,34.333333333333336,78.61904761904762,9.285714285714286,"[10257, 6259, 3757, 3262, 2762, 2758, 2757, 2262, 1764, 1264, 1258, 763, 761, 265, 265, 264, 263, 263, 262, 261, 260]","[5, 7, 5, 10, 10, 6, 5, 10, 12, 12, 6, 11, 9, 13, 13, 12, 11, 11, 10, 9, 8]"
17800,20,114,2036.25,134.97850000000173,14.4,5.9,212.4,80.45,34.15,78.6,9.25,"[10307, 6309, 3807, 3312, 2812, 2808, 2807, 1814, 1314, 1308, 813, 811, 315, 315, 314, 313, 313, 312, 311, 310]","[5, 7, 5, 10, 10, 6, 5, 12, 12, 6, 11, 9, 13, 13, 12, 11, 11, 10, 9, 8]"
17850,19,115,2177.0,140.28421052631762,14.31578947368421,5.894736842105262,212.10526315789474,81.21052631578948,33.89473684210526,78.42105263157895,9.210526315789474,"[10357, 6359, 3857, 3362, 2862, 2858, 2857, 1864, 1364, 1358, 863, 861, 365, 365, 364, 363, 363, 361, 360]","[5, 7, 5, 10, 10, 6, 5, 12, 12, 6, 11, 9, 13, 13, 12, 11, 11, 9, 8]"
17900,16,118,2411.0,153.84062500000198,14.125,5.9375,212.5625,81.75,33.375,78.0625,9.0,"[10407, 6409, 3907, 3412, 2912, 2908, 2907, 1414, 913, 911, 415, 414, 413, 413, 411, 410]","[5, 7, 5, 10, 10, 6, 5, 12, 11, 9, 13, 12, 11, 11, 9, 8]"
17950,16,118,2461.0,156.50312500000274,14.125,5.9375,212.5625,81.75,33.375,78.0625,9.0,"[10457, 6459, 3957, 3462, 2962, 2958, 2957, 1464, 963, 961, 465, 464, 463, 463, 461, 460]","[5, 7, 5, 10, 10, 6, 5, 12, 11, 9, 13, 12, 11, 11, 9, 8]"
18000,16,119,2448.5,157.26312500000222,14.125,5.9375,212.5625,82.25,33.375,78.125,9.0,"[10507, 6509, 4007, 3512, 3012, 3008, 3007, 1514, 1011, 515, 514, 513, 513, 511, 510, 13]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 13, 12, 11, 11, 9, 8, 11]"
18050,15,120,2627.4666666666667,180.20000000000252,14.133333333333333,5.933333333333334,212.2,82.4,33.0,77.93333333333334,8.8,"[10557, 6559, 4057, 3562, 3062, 3058, 3057, 1564, 1061, 565, 563, 563, 561, 560, 63]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 13, 11, 11, 9, 8, 11]"
18100,15,120,2677.4666666666667,183.93066666666817,14.133333333333333,5.933333333333334,212.2,82.4,33.0,77.93333333333334,8.8,"[10607, 6609, 4107, 3612, 3112, 3108, 3107, 1614, 1111, 615, 613, 613, 611, 610, 113]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 13, 11, 11, 9, 8, 11]"
18150,14,121,2874.785714285714,195.14500000000174,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10657, 6659, 4157, 3662, 3162, 3158, 3157, 1664, 1161, 663, 663, 661, 660, 163]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18200,14,121,2924.785714285714,188.83714285714456,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10707, 6709, 4207, 3712, 3212, 3208, 3207, 1714, 1211, 713, 713, 711, 710, 213]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18250,14,121,2974.785714285714,183.600714285716,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10757, 6759, 4257, 3762, 3262, 3258, 3257, 1764, 1261, 763, 763, 761, 760, 263]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18300,14,121,3024.785714285714,178.49642857143039,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10807, 6809, 4307, 3812, 3312, 3308, 3307, 1814, 1311, 813, 813, 811, 810, 313]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18350,14,121,3074.785714285714,173.100714285716,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10857, 6859, 4357, 3862, 3362, 3358, 3357, 1864, 1361, 863, 863, 861, 860, 363]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18400,14,121,3124.785714285714,176.64500000000163,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10907, 6909, 4407, 3912, 3412, 3408, 3407, 1914, 1411, 913, 913, 911, 910, 413]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18450,14,121,3174.785714285714,180.77357142857304,14.0,5.928571428571429,213.07142857142856,83.0,32.357142857142854,77.5,8.5,"[10957, 6959, 4457, 3962, 3462, 3458, 3457, 1964, 1461, 963, 963, 961, 960, 463]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11]"
18500,19,121,2379.368421052632,179.38368421052726,14.0,5.947368421052633,211.21052631578945,84.21052631578948,32.89473684210526,77.84210526315789,8.947368421052632,"[11007, 7009, 4507, 4012, 3512, 3508, 3507, 2014, 1511, 1013, 1013, 1011, 1010, 513, 15, 14, 12, 12, 8]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 11, 9, 8, 11, 13, 12, 10, 10, 6]"
18550,18,122,2505.277777777778,198.9472222222236,14.0,5.9444444444444455,210.83333333333331,85.6111111111111,32.55555555555556,77.83333333333333,8.833333333333334,"[11057, 7059, 4557, 4062, 3562, 3558, 3557, 2064, 1561, 1063, 1061, 1060, 563, 65, 64, 62, 62, 58]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 9, 8, 11, 13, 12, 10, 10, 6]"
18600,18,122,2555.277777777778,186.6983333333348,14.0,5.9444444444444455,210.83333333333331,85.6111111111111,32.55555555555556,77.83333333333333,8.833333333333334,"[11107, 7109, 4607, 4112, 3612, 3608, 3607, 2114, 1611, 1113, 1111, 1110, 613, 115, 114, 112, 112, 108]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 9, 8, 11, 13, 12, 10, 10, 6]"
18650,18,122,2605.277777777778,178.21388888889018,14.0,5.9444444444444455,210.83333333333331,85.6111111111111,32.55555555555556,77.83333333333333,8.833333333333334,"[11157, 7159, 4657, 4162, 3662, 3658, 3657, 2164, 1661, 1163, 1161, 1160, 663, 165, 164, 162, 162, 158]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 9, 8, 11, 13, 12, 10, 10, 6]"
18700,17,123,2740.2352941176473,180.5647058823547,13.882352941176471,6.0,210.82352941176467,85.17647058823529,33.176470588235304,78.05882352941177,8.823529411764708,"[11207, 7209, 4707, 4212, 3712, 3708, 3707, 2214, 1711, 1213, 1210, 713, 215, 214, 212, 212, 208]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6]"
18750,17,123,2790.2352941176473,179.54941176470777,13.882352941176471,6.0,210.82352941176467,85.17647058823529,33.176470588235304,78.05882352941177,8.823529411764708,"[11257, 7259, 4757, 4262, 3762, 3758, 3757, 2264, 1761, 1263, 1260, 763, 265, 264, 262, 262, 258]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6]"
18800,17,123,2840.2352941176473,179.8376470588253,13.882352941176471,6.0,210.82352941176467,85.17647058823529,33.176470588235304,78.05882352941177,8.823529411764708,"[11307, 7309, 4807, 4312, 3812, 3808, 3807, 2314, 1811, 1313, 1310, 813, 315, 314, 312, 312, 308]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6]"
18850,17,123,2890.2352941176473,171.34235294117823,13.882352941176471,6.0,210.82352941176467,85.17647058823529,33.176470588235304,78.05882352941177,8.823529411764708,"[11357, 7359, 4857, 4362, 3862, 3858, 3857, 2364, 1861, 1363, 1360, 863, 365, 364, 362, 362, 358]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6]"
18900,17,123,2940.2352941176473,168.94764705882514,13.882352941176471,6.0,210.82352941176467,85.17647058823529,33.176470588235304,78.05882352941177,8.823529411764708,"[11407, 7409, 4907, 4412, 3912, 3908, 3907, 2414, 1911, 1413, 1410, 913, 415, 414, 412, 412, 408]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6]"
18950,17,123,2990.2352941176473,159.94294117647243,13.882352941176471,6.0,210.82352941176467,85.17647058823529,33.176470588235304,78.05882352941177,8.823529411764708,"[11457, 7459, 4957, 4462, 3962, 3958, 3957, 2464, 1961, 1463, 1460, 963, 465, 464, 462, 462, 458]","[5, 7, 5, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6]"
19000,21,124,2225.285714285714,167.67142857142963,14.0,6.047619047619048,211.047619047619,83.19047619047619,33.333333333333336,78.23809523809524,9.0,"[11507, 7509, 4512, 4012, 4008, 4007, 2514, 2011, 1513, 1510, 1013, 515, 514, 512, 512, 508, 14, 13, 10, 9, 8]","[5, 7, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19050,21,124,2275.285714285714,167.1709523809536,14.0,6.047619047619048,211.047619047619,83.19047619047619,33.333333333333336,78.23809523809524,9.0,"[11557, 7559, 4562, 4062, 4058, 4057, 2564, 2061, 1563, 1560, 1063, 565, 564, 562, 562, 558, 64, 63, 60, 59, 58]","[5, 7, 10, 10, 6, 5, 12, 9, 11, 8, 11, 13, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19100,20,125,2410.8,168.2620000000016,14.0,6.05,211.6,83.65,32.55,77.95,8.8,"[11607, 7609, 4612, 4112, 4108, 4107, 2614, 2111, 1613, 1610, 1113, 614, 612, 612, 608, 114, 113, 110, 109, 108]","[5, 7, 10, 10, 6, 5, 12, 9, 11, 8, 11, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19150,19,126,2476.578947368421,172.42789473684326,14.0,6.052631578947367,211.26315789473685,83.26315789473685,32.21052631578947,77.73684210526315,8.789473684210527,"[11657, 7659, 4662, 4162, 4158, 4157, 2664, 1663, 1660, 1163, 664, 662, 662, 658, 164, 163, 160, 159, 158]","[5, 7, 10, 10, 6, 5, 12, 11, 8, 11, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19200,19,126,2526.578947368421,175.83105263158,14.0,6.052631578947367,211.26315789473685,83.26315789473685,32.21052631578947,77.73684210526315,8.789473684210527,"[11707, 7709, 4712, 4212, 4208, 4207, 2714, 1713, 1710, 1213, 714, 712, 712, 708, 214, 213, 210, 209, 208]","[5, 7, 10, 10, 6, 5, 12, 11, 8, 11, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19250,19,126,2576.578947368421,173.3136842105273,14.0,6.052631578947367,211.26315789473685,83.26315789473685,32.21052631578947,77.73684210526315,8.789473684210527,"[11757, 7759, 4762, 4262, 4258, 4257, 2764, 1763, 1760, 1263, 764, 762, 762, 758, 264, 263, 260, 259, 258]","[5, 7, 10, 10, 6, 5, 12, 11, 8, 11, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19300,19,126,2626.578947368421,163.14315789473775,14.0,6.052631578947367,211.26315789473685,83.26315789473685,32.21052631578947,77.73684210526315,8.789473684210527,"[11807, 7809, 4812, 4312, 4308, 4307, 2814, 1813, 1810, 1313, 814, 812, 812, 808, 314, 313, 310, 309, 308]","[5, 7, 10, 10, 6, 5, 12, 11, 8, 11, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19350,18,127,2583.1666666666665,159.4283333333334,14.0,6.0555555555555545,210.27777777777774,83.05555555555556,32.5,77.83333333333333,8.944444444444445,"[11857, 7859, 4862, 4362, 4357, 2864, 1863, 1860, 1363, 864, 862, 862, 858, 364, 363, 360, 359, 358]","[5, 7, 10, 10, 5, 12, 11, 8, 11, 12, 10, 10, 6, 12, 11, 8, 7, 6]"
19400,17,128,2734.4117647058824,168.10882352941167,14.0,6.0588235294117645,209.82352941176467,82.58823529411767,32.411764705882355,77.70588235294117,8.882352941176471,"[11907, 7909, 4912, 4412, 4407, 2914, 1913, 1910, 1413, 914, 912, 908, 414, 413, 410, 409, 408]","[5, 7, 10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 12, 11, 8, 7, 6]"
19450,17,128,2784.4117647058824,173.51176470588226,14.0,6.0588235294117645,209.82352941176467,82.58823529411767,32.411764705882355,77.70588235294117,8.882352941176471,"[11957, 7959, 4962, 4462, 4457, 2964, 1963, 1960, 1463, 964, 962, 958, 464, 463, 460, 459, 458]","[5, 7, 10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 12, 11, 8, 7, 6]"
19500,23,129,2076.043478260869,167.60086956521738,14.0,5.913043478260869,211.56521739130437,82.04347826086956,32.0,77.04347826086956,8.826086956521738,"[12007, 8009, 5012, 4512, 4507, 3014, 2013, 2010, 1513, 1014, 1012, 1008, 513, 510, 509, 508, 14, 14, 13, 11, 10, 8, 8]","[5, 7, 10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 8, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19550,21,131,1370.6190476190475,194.89904761904748,14.0,5.9523809523809526,211.6190476190476,81.38095238095238,32.95238095238095,77.52380952380952,9.095238095238095,"[5062, 4562, 4557, 3064, 2063, 2060, 1563, 1064, 1062, 1058, 563, 560, 559, 558, 64, 64, 63, 61, 60, 58, 58]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 8, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19600,21,131,1420.6190476190475,186.85380952380933,14.0,5.9523809523809526,211.6190476190476,81.38095238095238,32.95238095238095,77.52380952380952,9.095238095238095,"[5112, 4612, 4607, 3114, 2113, 2110, 1613, 1114, 1112, 1108, 613, 610, 609, 608, 114, 114, 113, 111, 110, 108, 108]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 8, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19650,21,131,1470.6190476190475,176.46809523809478,14.0,5.9523809523809526,211.6190476190476,81.38095238095238,32.95238095238095,77.52380952380952,9.095238095238095,"[5162, 4662, 4657, 3164, 2163, 2160, 1663, 1164, 1162, 1158, 663, 660, 659, 658, 164, 164, 163, 161, 160, 158, 158]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 8, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19700,21,131,1520.6190476190475,170.0871428571424,14.0,5.9523809523809526,211.6190476190476,81.38095238095238,32.95238095238095,77.52380952380952,9.095238095238095,"[5212, 4712, 4707, 3214, 2213, 2210, 1713, 1214, 1212, 1208, 713, 710, 709, 708, 214, 214, 213, 211, 210, 208, 208]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 8, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19750,21,131,1570.6190476190475,155.9799999999995,14.0,5.9523809523809526,211.6190476190476,81.38095238095238,32.95238095238095,77.52380952380952,9.095238095238095,"[5262, 4762, 4757, 3264, 2263, 2260, 1763, 1264, 1262, 1258, 763, 760, 759, 758, 264, 264, 263, 261, 260, 258, 258]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 8, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19800,20,132,1661.15,158.5529999999994,14.0,5.95,211.65,81.5,33.5,77.8,9.15,"[5312, 4812, 4807, 3314, 2313, 2310, 1813, 1314, 1312, 1308, 813, 809, 808, 314, 314, 313, 311, 310, 308, 308]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19850,20,132,1711.15,145.98899999999927,14.0,5.95,211.65,81.5,33.5,77.8,9.15,"[5362, 4862, 4857, 3364, 2363, 2360, 1863, 1364, 1362, 1358, 863, 859, 858, 364, 364, 363, 361, 360, 358, 358]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
19900,20,132,1761.15,143.30149999999918,14.0,5.95,211.65,81.5,33.5,77.8,9.15,"[5412, 4912, 4907, 3414, 2413, 2410, 1913, 1414, 1412, 1408, 913, 909, 908, 414, 414, 413, 411, 410, 408, 408]","[10, 10, 5, 12, 11, 8, 11, 12, 10, 6, 11, 7, 6, 12, 12, 11, 9, 8, 6, 6]"
